Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 9, 2024 10:00 AM;Jan 9, 2024 11:00 AM;66,622.00;22,503.50;594.00;9,366.75;12,542.75;44,118.50
Jan 9, 2024 11:00 AM;Jan 9, 2024 12:00 PM;68,158.00;25,348.75;488.25;8,062.75;16,797.75;42,809.25
Jan 9, 2024 12:00 PM;Jan 9, 2024 1:00 PM;68,084.00;25,762.50;411.25;7,351.25;18,000.00;42,321.50
Jan 9, 2024 1:00 PM;Jan 9, 2024 2:00 PM;66,426.00;23,406.75;372.00;7,180.25;15,854.50;43,019.25
Jan 9, 2024 2:00 PM;Jan 9, 2024 3:00 PM;62,759.00;18,961.50;361.75;7,423.75;11,176.00;43,797.50
Jan 9, 2024 3:00 PM;Jan 9, 2024 4:00 PM;58,516.00;13,626.50;358.75;8,187.75;5,080.00;44,889.50
Jan 9, 2024 4:00 PM;Jan 9, 2024 5:00 PM;56,606.00;10,476.50;348.00;9,571.00;557.50;46,129.50
Jan 9, 2024 5:00 PM;Jan 9, 2024 6:00 PM;58,300.00;11,099.75;336.50;10,763.25;0.00;47,200.25
Jan 9, 2024 6:00 PM;Jan 9, 2024 7:00 PM;58,888.00;11,667.00;327.75;11,339.25;0.00;47,221.00
Jan 9, 2024 7:00 PM;Jan 9, 2024 8:00 PM;58,016.00;11,723.50;320.00;11,403.50;0.00;46,292.50
Jan 9, 2024 8:00 PM;Jan 9, 2024 9:00 PM;56,752.00;11,593.25;320.00;11,273.25;0.00;45,158.75
Jan 9, 2024 9:00 PM;Jan 9, 2024 10:00 PM;54,429.00;11,098.00;325.00;10,773.00;0.00;43,331.00
Jan 9, 2024 10:00 PM;Jan 9, 2024 11:00 PM;51,827.00;10,570.75;331.50;10,239.25;0.00;41,256.25
Jan 9, 2024 11:00 PM;Jan 10, 2024 12:00 AM;49,005.00;10,146.00;344.75;9,801.25;0.00;38,859.00
Jan 10, 2024 12:00 AM;Jan 10, 2024 1:00 AM;47,962.00;9,674.75;384.50;9,290.25;0.00;38,287.25
Jan 10, 2024 1:00 AM;Jan 10, 2024 2:00 AM;46,002.00;9,263.00;390.00;8,873.00;0.00;36,739.00
Jan 10, 2024 2:00 AM;Jan 10, 2024 3:00 AM;45,326.00;8,963.25;400.00;8,563.25;0.00;36,362.75
Jan 10, 2024 3:00 AM;Jan 10, 2024 4:00 AM;44,877.00;8,739.00;411.50;8,327.50;0.00;36,138.00
Jan 10, 2024 4:00 AM;Jan 10, 2024 5:00 AM;45,480.00;8,692.50;434.25;8,258.25;0.00;36,787.50
Jan 10, 2024 5:00 AM;Jan 10, 2024 6:00 AM;47,601.00;8,828.00;476.75;8,351.25;0.00;38,773.00
Jan 10, 2024 6:00 AM;Jan 10, 2024 7:00 AM;52,124.00;8,999.75;531.00;8,468.75;0.00;43,124.25
Jan 10, 2024 7:00 AM;Jan 10, 2024 8:00 AM;56,024.00;8,945.50;590.00;8,355.50;0.00;47,078.50
Jan 10, 2024 8:00 AM;Jan 10, 2024 9:00 AM;59,168.00;9,960.75;655.25;8,169.75;1,135.75;49,207.25
Jan 10, 2024 9:00 AM;Jan 10, 2024 10:00 AM;62,702.00;14,383.25;702.25;7,725.50;5,955.50;48,318.75
Jan 10, 2024 10:00 AM;Jan 10, 2024 11:00 AM;66,603.00;18,801.25;721.25;6,478.50;11,601.50;47,801.75
Jan 10, 2024 11:00 AM;Jan 10, 2024 12:00 PM;69,075.00;21,012.75;707.75;4,582.25;15,722.75;48,062.25
Jan 10, 2024 12:00 PM;Jan 10, 2024 1:00 PM;69,141.00;20,950.50;680.50;3,242.50;17,027.50;48,190.50
Jan 10, 2024 1:00 PM;Jan 10, 2024 2:00 PM;66,995.00;18,333.50;675.75;2,626.75;15,031.00;48,661.50
Jan 10, 2024 2:00 PM;Jan 10, 2024 3:00 PM;63,324.00;13,828.50;705.50;2,626.00;10,497.00;49,495.50
Jan 10, 2024 3:00 PM;Jan 10, 2024 4:00 PM;58,879.00;8,579.50;763.00;3,101.50;4,715.00;50,299.50
Jan 10, 2024 4:00 PM;Jan 10, 2024 5:00 PM;57,786.00;5,512.25;831.25;4,141.00;540.00;52,273.75
Jan 10, 2024 5:00 PM;Jan 10, 2024 6:00 PM;59,292.00;6,099.25;876.25;5,223.00;0.00;53,192.75
Jan 10, 2024 6:00 PM;Jan 10, 2024 7:00 PM;59,475.00;6,522.75;865.25;5,657.50;0.00;52,952.25
Jan 10, 2024 7:00 PM;Jan 10, 2024 8:00 PM;57,345.00;6,203.00;793.25;5,409.75;0.00;51,142.00
Jan 10, 2024 8:00 PM;Jan 10, 2024 9:00 PM;55,677.00;5,641.75;706.25;4,935.50;0.00;50,035.25
Jan 10, 2024 9:00 PM;Jan 10, 2024 10:00 PM;52,360.00;4,973.75;623.25;4,350.50;0.00;47,386.25
Jan 10, 2024 10:00 PM;Jan 10, 2024 11:00 PM;50,353.00;4,445.50;581.75;3,863.75;0.00;45,907.50
Jan 10, 2024 11:00 PM;Jan 11, 2024 12:00 AM;47,673.00;4,146.75;596.50;3,550.25;0.00;43,526.25
Jan 11, 2024 12:00 AM;Jan 11, 2024 1:00 AM;43,291.00;3,631.00;629.00;3,002.00;0.00;39,660.00
Jan 11, 2024 1:00 AM;Jan 11, 2024 2:00 AM;41,932.00;3,922.00;724.25;3,197.75;0.00;38,010.00
Jan 11, 2024 2:00 AM;Jan 11, 2024 3:00 AM;42,044.00;4,355.50;882.00;3,473.50;0.00;37,688.50
Jan 11, 2024 3:00 AM;Jan 11, 2024 4:00 AM;41,936.00;4,960.25;1,114.75;3,845.50;0.00;36,975.75
Jan 11, 2024 4:00 AM;Jan 11, 2024 5:00 AM;43,161.00;5,773.00;1,416.50;4,356.50;0.00;37,388.00
Jan 11, 2024 5:00 AM;Jan 11, 2024 6:00 AM;46,793.00;6,609.25;1,697.00;4,912.25;0.00;40,183.75
Jan 11, 2024 6:00 AM;Jan 11, 2024 7:00 AM;51,308.00;7,138.50;1,877.25;5,261.25;0.00;44,169.50
Jan 11, 2024 7:00 AM;Jan 11, 2024 8:00 AM;55,434.00;7,556.50;2,025.25;5,531.25;0.00;47,877.50
Jan 11, 2024 8:00 AM;Jan 11, 2024 9:00 AM;58,892.00;8,964.00;2,112.75;5,901.50;949.75;49,928.00
Jan 11, 2024 9:00 AM;Jan 11, 2024 10:00 AM;61,923.00;13,383.75;2,054.25;6,067.00;5,262.50;48,539.25
Jan 11, 2024 10:00 AM;Jan 11, 2024 11:00 AM;64,816.00;17,937.00;1,887.00;5,658.25;10,391.75;46,879.00
Jan 11, 2024 11:00 AM;Jan 11, 2024 12:00 PM;66,747.00;20,458.00;1,728.00;4,785.50;13,944.50;46,289.00
Jan 11, 2024 12:00 PM;Jan 11, 2024 1:00 PM;66,753.00;20,661.75;1,574.25;4,192.75;14,894.75;46,091.25
Jan 11, 2024 1:00 PM;Jan 11, 2024 2:00 PM;64,843.00;18,626.00;1,471.50;3,973.00;13,181.50;46,217.00
Jan 11, 2024 2:00 PM;Jan 11, 2024 3:00 PM;61,386.00;14,722.25;1,406.25;4,030.50;9,285.50;46,663.75
Jan 11, 2024 3:00 PM;Jan 11, 2024 4:00 PM;57,750.00;9,971.75;1,345.75;4,395.25;4,230.75;47,778.25
Jan 11, 2024 4:00 PM;Jan 11, 2024 5:00 PM;56,255.00;6,736.50;1,253.25;4,963.75;519.50;49,518.50
Jan 11, 2024 5:00 PM;Jan 11, 2024 6:00 PM;57,585.00;6,372.25;1,115.50;5,256.75;0.00;51,212.75
Jan 11, 2024 6:00 PM;Jan 11, 2024 7:00 PM;57,284.00;6,170.75;1,016.25;5,154.50;0.00;51,113.25
Jan 11, 2024 7:00 PM;Jan 11, 2024 8:00 PM;55,585.00;5,741.50;947.00;4,794.50;0.00;49,843.50
Jan 11, 2024 8:00 PM;Jan 11, 2024 9:00 PM;53,827.00;5,356.25;847.25;4,509.00;0.00;48,470.75
Jan 11, 2024 9:00 PM;Jan 11, 2024 10:00 PM;50,892.00;4,909.75;771.75;4,138.00;0.00;45,982.25
Jan 11, 2024 10:00 PM;Jan 11, 2024 11:00 PM;48,513.00;4,461.75;777.25;3,684.50;0.00;44,051.25
Jan 11, 2024 11:00 PM;Jan 12, 2024 12:00 AM;45,914.00;4,184.25;868.75;3,315.50;0.00;41,729.75
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;43,486.00;3,823.00;1,346.50;2,476.50;0.00;39,663.00
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;42,672.00;4,195.50;1,703.75;2,491.75;0.00;38,476.50
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;42,468.00;4,633.00;2,061.00;2,572.00;0.00;37,835.00
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;42,654.00;5,172.75;2,494.25;2,678.50;0.00;37,481.25
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;43,372.00;6,059.75;3,083.00;2,976.75;0.00;37,312.25
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;45,528.00;7,125.00;3,659.75;3,465.25;0.00;38,403.00
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;49,624.00;8,030.25;4,090.50;3,939.75;0.00;41,593.75
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;55,387.00;8,569.25;4,386.00;4,183.25;0.00;46,817.75
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;59,194.00;9,430.75;4,474.75;4,382.00;574.00;49,763.25
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;61,114.00;12,077.25;4,408.50;4,665.50;3,003.25;49,036.75
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;62,385.00;15,005.75;4,262.50;4,780.50;5,962.75;47,379.25
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;63,874.00;16,812.50;4,105.50;4,783.50;7,923.50;47,061.50
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;63,941.00;17,670.00;4,143.50;4,942.00;8,584.50;46,271.00
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;63,194.00;17,642.75;4,314.75;5,373.50;7,954.50;45,551.25
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;61,646.00;16,074.00;4,395.50;5,861.50;5,817.00;45,572.00
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;59,767.00;13,373.25;4,388.50;6,370.75;2,614.00;46,393.75
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;59,404.00;11,719.25;4,345.00;7,046.50;327.75;47,684.75
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;60,393.00;12,195.25;4,213.50;7,981.75;0.00;48,197.75
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;61,163.00;12,913.75;3,980.25;8,933.50;0.00;48,249.25
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;60,955.00;13,368.75;3,721.75;9,647.00;0.00;47,586.25
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;59,827.00;13,850.75;3,510.00;10,340.75;0.00;45,976.25
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;56,081.00;14,404.00;3,403.75;11,000.25;0.00;41,677.00
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;53,894.00;15,101.75;3,423.75;11,678.00;0.00;38,792.25
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;51,372.00;16,053.75;3,489.25;12,564.50;0.00;35,318.25
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;48,034.00;17,533.50;3,756.50;13,777.00;0.00;30,500.50
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;46,565.00;18,756.75;4,266.25;14,490.50;0.00;27,808.25
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;46,922.00;20,203.25;4,824.25;15,379.00;0.00;26,718.75
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;46,642.00;21,767.75;5,219.50;16,548.25;0.00;24,874.25
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;46,895.00;22,982.25;5,421.75;17,560.50;0.00;23,912.75
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;47,800.00;23,698.50;5,521.25;18,177.25;0.00;24,101.50
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;49,937.00;24,601.25;5,500.25;19,101.00;0.00;25,335.75
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;53,446.00;25,631.50;5,460.75;20,170.75;0.00;27,814.50
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;56,734.00;27,609.25;5,391.00;21,856.75;361.50;29,124.75
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;59,996.00;30,926.00;5,307.25;23,785.50;1,833.25;29,070.00
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;61,947.00;34,397.00;5,211.50;25,470.00;3,715.50;27,550.00
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;63,096.00;37,193.25;5,110.00;26,958.75;5,124.50;25,902.75
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;64,697.00;39,304.25;5,051.50;28,420.75;5,832.00;25,392.75
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;65,291.00;40,382.00;5,056.50;29,636.25;5,689.25;24,909.00
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;63,770.00;39,879.00;5,076.75;30,417.50;4,384.75;23,891.00
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;62,648.00;38,215.00;5,123.75;31,042.75;2,048.50;24,433.00
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;62,606.00;37,040.50;5,195.50;31,558.75;286.25;25,565.50
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;65,163.00;37,220.75;5,239.25;31,981.50;0.00;27,942.25
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;66,986.00;37,625.25;5,260.00;32,365.25;0.00;29,360.75
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;67,001.00;37,894.00;5,288.25;32,605.75;0.00;29,107.00
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;64,368.00;38,134.00;5,323.00;32,811.00;0.00;26,234.00
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;62,105.00;38,246.75;5,374.75;32,872.00;0.00;23,858.25
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;60,747.00;37,965.25;5,460.00;32,505.25;0.00;22,781.75
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;58,913.00;37,956.50;5,477.50;32,479.00;0.00;20,956.50
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;57,112.00;36,175.00;5,360.75;30,814.25;0.00;20,937.00
Jan 14, 2024 1:00 AM;Jan 14, 2024 2:00 AM;55,440.00;35,812.25;5,403.00;30,409.25;0.00;19,627.75
Jan 14, 2024 2:00 AM;Jan 14, 2024 3:00 AM;54,566.00;35,268.75;5,505.25;29,763.50;0.00;19,297.25
Jan 14, 2024 3:00 AM;Jan 14, 2024 4:00 AM;53,629.00;34,502.25;5,511.50;28,990.75;0.00;19,126.75
Jan 14, 2024 4:00 AM;Jan 14, 2024 5:00 AM;52,760.00;33,576.50;5,454.00;28,122.50;0.00;19,183.50
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;52,088.00;32,518.75;5,412.50;27,106.25;0.00;19,569.25
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;52,288.00;31,410.25;5,309.75;26,100.50;0.00;20,877.75
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;52,143.00;29,902.00;5,272.75;24,629.25;0.00;22,241.00
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;53,405.00;29,252.75;5,249.00;23,525.00;478.75;24,152.25
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;55,984.00;30,363.50;5,211.50;22,606.25;2,545.75;25,620.50
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;57,655.00;32,377.75;5,236.50;22,045.25;5,096.00;25,277.25
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;59,440.00;34,281.50;5,327.25;22,008.25;6,946.00;25,158.50
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;60,475.00;35,500.25;5,419.25;22,402.75;7,678.25;24,974.75
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;59,526.00;35,503.75;5,466.50;22,853.25;7,184.00;24,022.25
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;57,791.00;33,701.75;5,503.25;22,847.25;5,351.25;24,089.25
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;56,304.00;30,738.75;5,531.50;22,703.00;2,504.25;25,565.25
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;56,579.00;28,865.75;5,558.25;22,938.75;368.75;27,713.25
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;59,748.00;29,461.00;5,567.25;23,893.50;0.25;30,287.00
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;61,639.00;30,697.00;5,584.00;25,113.00;0.00;30,942.00
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;61,787.00;31,919.00;5,606.25;26,312.75;0.00;29,868.00
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;60,999.00;33,156.50;5,562.25;27,594.25;0.00;27,842.50
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;59,282.00;34,340.25;5,529.75;28,810.50;0.00;24,941.75
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;59,329.00;35,190.75;5,546.75;29,644.00;0.00;24,138.25
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;59,704.00;36,481.00;5,491.50;30,989.50;0.00;23,223.00
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;58,450.00;38,368.75;5,386.50;32,982.25;0.00;20,081.25
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;58,272.00;39,200.25;5,379.50;33,820.75;0.00;19,071.75
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;58,658.00;39,627.25;5,363.00;34,264.25;0.00;19,030.75
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;58,639.00;39,760.50;5,316.75;34,443.75;0.00;18,878.50
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;58,904.00;39,628.50;5,300.25;34,328.25;0.00;19,275.50
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;61,232.00;39,136.25;5,303.75;33,832.50;0.00;22,095.75
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;65,821.00;38,630.00;5,298.25;33,331.75;0.00;27,191.00
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;69,648.00;37,496.75;5,351.75;32,145.00;0.00;32,151.25
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;71,291.00;37,065.00;5,403.75;31,222.50;438.75;34,226.00
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;71,546.00;37,993.75;5,317.50;30,367.50;2,308.75;33,552.25
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;71,368.00;38,944.00;5,148.75;29,450.00;4,345.25;32,424.00
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;71,594.00;39,442.75;4,995.00;28,956.50;5,491.25;32,151.25
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;70,985.00;39,245.25;4,863.25;28,778.75;5,603.25;31,739.75
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;69,943.00;38,188.50;4,787.50;28,442.50;4,958.50;31,754.50
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;68,446.00;35,901.75;4,748.00;27,506.75;3,647.00;32,544.25
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;66,364.00;32,745.00;4,752.75;26,273.50;1,718.75;33,619.00
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;66,626.00;30,171.00;4,811.25;25,093.75;266.00;36,455.00
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;67,541.00;28,800.00;4,910.75;23,887.75;1.50;38,741.00
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;68,151.00;27,540.75;4,980.75;22,560.00;0.00;40,610.25
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;66,712.00;26,217.75;5,009.50;21,208.25;0.00;40,494.25
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;63,331.00;25,179.75;4,999.75;20,180.00;0.00;38,151.25
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;59,636.00;24,045.75;4,893.50;19,152.25;0.00;35,590.25
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;56,413.00;22,951.75;4,755.75;18,196.00;0.00;33,461.25
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;53,297.00;22,175.00;4,522.75;17,652.25;0.00;31,122.00
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;52,418.00;20,555.00;4,035.25;16,519.75;0.00;31,863.00
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;52,169.00;21,157.25;4,218.00;16,939.25;0.00;31,011.75
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;51,685.00;21,691.25;4,350.50;17,340.75;0.00;29,993.75
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;51,992.00;22,001.00;4,325.25;17,675.75;0.00;29,991.00
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;52,952.00;22,239.25;4,193.50;18,045.75;0.00;30,712.75
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;55,163.00;21,948.25;3,976.00;17,972.25;0.00;33,214.75
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;59,031.00;20,753.50;3,499.25;17,254.25;0.00;38,277.50
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;61,083.00;18,960.50;2,908.25;16,052.25;0.00;42,122.50
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;63,116.00;18,036.50;2,435.50;15,090.25;510.75;45,079.50
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;64,237.00;19,064.00;2,225.25;14,269.50;2,569.25;45,173.00
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;64,513.00;20,779.25;2,280.50;13,510.75;4,988.00;43,733.75
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;64,828.00;21,649.00;2,474.25;12,706.00;6,468.75;43,179.00
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;65,353.00;22,296.00;2,828.75;12,263.75;7,203.50;43,057.00
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;65,106.00;22,211.25;3,172.75;12,048.75;6,989.75;42,894.75
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;63,742.00;20,432.75;3,503.25;11,446.25;5,483.25;43,309.25
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;62,915.00;17,387.25;3,740.00;10,899.50;2,747.75;45,527.75
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;62,438.00;15,534.00;3,903.25;11,151.00;479.75;46,904.00
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;65,013.00;16,236.50;4,033.25;12,202.00;1.25;48,776.50
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;65,944.00;17,713.25;4,238.00;13,475.25;0.00;48,230.75
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;65,564.00;19,155.00;4,570.50;14,584.50;0.00;46,409.00
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;63,486.00;20,293.75;4,971.00;15,322.75;0.00;43,192.25
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;60,361.00;20,926.50;5,374.25;15,552.25;0.00;39,434.50
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;56,389.00;21,198.25;5,736.50;15,461.75;0.00;35,190.75
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;54,425.00;21,424.25;5,931.25;15,493.00;0.00;33,000.75
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;51,383.00;21,835.00;5,692.25;16,142.75;0.00;29,548.00
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;50,103.00;22,261.00;5,587.00;16,674.00;0.00;27,842.00
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;50,567.00;22,778.75;5,485.00;17,293.75;0.00;27,788.25
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;50,533.00;23,324.50;5,473.00;17,851.50;0.00;27,208.50
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;51,068.00;23,758.25;5,488.50;18,269.75;0.00;27,309.75
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;53,003.00;23,990.50;5,407.75;18,582.75;0.00;29,012.50
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;58,517.00;24,233.50;5,137.50;19,096.00;0.00;34,283.50
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;63,517.00;23,305.00;4,616.00;18,689.00;0.00;40,212.00
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;66,999.00;22,070.50;3,980.50;17,747.50;342.50;44,928.50
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;66,384.00;20,794.75;3,276.25;16,126.25;1,392.25;45,589.25
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;64,553.00;18,620.75;2,743.00;13,375.00;2,502.75;45,932.25
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;61,971.00;15,505.75;2,450.50;10,027.25;3,028.00;46,465.25
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;59,456.00;12,772.75;2,316.00;7,541.75;2,915.00;46,683.25
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;57,279.00;10,421.75;2,218.00;5,864.25;2,339.50;46,857.25
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;55,424.00;8,421.00;2,090.50;4,825.00;1,505.50;47,003.00
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;54,661.00;6,982.25;1,903.75;4,398.25;680.25;47,678.75
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;55,165.00;6,241.50;1,699.50;4,395.75;146.25;48,923.50
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;55,669.00;6,041.75;1,554.25;4,483.50;4.00;49,627.25
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;55,158.00;6,023.50;1,455.25;4,568.25;0.00;49,134.50
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;53,721.00;6,139.50;1,388.25;4,751.25;0.00;47,581.50
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;52,730.00;6,490.00;1,354.50;5,135.50;0.00;46,240.00
